#time(ns),px,py,pz,qw,qx,qy,qz,vx,vy,vz,bwx,bwy,bwz,bax,bay,baz
1403715279962142976,1.01286,2.24673,1.11271,0.0755944,-0.813589,-0.0965453,-0.568363,0.0125777,-0.0100804,0.136104,-0.00233387,0.0216313,0.0767417,-0.0315792,0.101333,0.0582544
1403715280012142848,1.01341,2.2461,1.11922,0.075042,-0.816981,-0.0967942,-0.563508,0.0111467,-0.0120294,0.124727,-0.00233374,0.0216332,0.0767398,-0.0324629,0.101514,0.0581502
1403715280062142976,1.01421,2.24536,1.12541,0.0742445,-0.821203,-0.0973865,-0.557342,0.0242137,-0.0160325,0.128179,-0.00233354,0.0216351,0.0767379,-0.0332286,0.101863,0.0580763
1403715280112143104,1.0157,2.24439,1.13195,0.0708294,-0.824783,-0.0996747,-0.55207,0.0363006,-0.018642,0.132679,-0.00233325,0.021637,0.076736,-0.0338367,0.102401,0.0580431
1403715280162142976,1.01814,2.24355,1.13915,0.0681366,-0.826671,-0.10189,-0.549173,0.0573272,-0.0148746,0.147925,-0.00233288,0.0216389,0.0767341,-0.0342513,0.103108,0.0580988
1403715280212142848,1.0216,2.24293,1.14706,0.0639988,-0.827041,-0.105071,-0.548514,0.0800562,-0.00906828,0.166246,-0.00233242,0.0216408,0.0767322,-0.0344587,0.103928,0.0582745
1403715280262142976,1.02608,2.24295,1.15565,0.0604013,-0.826278,-0.107727,-0.549556,0.0971328,0.0113733,0.18083,-0.00233187,0.0216425,0.0767303,-0.0344285,0.104795,0.0585934
1403715280312143104,1.0314,2.24404,1.16447,0.0578403,-0.825046,-0.109815,-0.551266,0.11231,0.0309129,0.179019,-0.00233123,0.0216443,0.0767284,-0.034138,0.105617,0.0591143
1403715280362142976,1.03746,2.24613,1.17355,0.0557196,-0.823389,-0.111088,-0.553701,0.127788,0.0495173,0.181306,-0.00233051,0.021646,0.0767265,-0.033588,0.106302,0.0598461
1403715280412143104,1.04424,2.24912,1.18262,0.0533705,-0.821711,-0.111195,-0.556398,0.140586,0.0719115,0.176017,-0.00232971,0.0216476,0.0767245,-0.0327929,0.106766,0.0607319
1403715280462142976,1.05168,2.25304,1.19133,0.0536321,-0.821303,-0.107935,-0.557615,0.154317,0.0888705,0.175537,-0.00232883,0.0216493,0.0767224,-0.0317582,0.106992,0.0617069
1403715280512142848,1.05962,2.25775,1.1998,0.0549205,-0.820926,-0.101271,-0.559293,0.163907,0.103655,0.168521,-0.00232787,0.0216509,0.0767203,-0.0304882,0.107019,0.0627104
1403715280562142976,1.06777,2.26313,1.20815,0.055167,-0.820749,-0.093656,-0.560852,0.1652,0.114101,0.164206,-0.00232683,0.0216526,0.0767181,-0.0290145,0.106873,0.0636681
1403715280612143104,1.07621,2.2686,1.21632,0.0542285,-0.820494,-0.084641,-0.562747,0.174042,0.110592,0.165654,-0.0023257,0.0216543,0.0767159,-0.0273621,0.106556,0.0645624
1403715280662142976,1.0851,2.27399,1.22426,0.0505078,-0.820507,-0.0753193,-0.564397,0.177803,0.105242,0.152255,-0.00232449,0.021656,0.0767137,-0.0255388,0.106069,0.0654311
1403715280712142848,1.09408,2.27938,1.23172,0.0462101,-0.820589,-0.0649133,-0.565937,0.178832,0.109022,0.140138,-0.00232323,0.0216577,0.0767115,-0.0235833,0.105428,0.0662881
1403715280762142976,1.10323,2.28472,1.2385,0.0406391,-0.821083,-0.0542641,-0.566768,0.184329,0.105579,0.12743,-0.00232191,0.0216594,0.0767093,-0.0215523,0.10468,0.0671199
1403715280812143104,1.11238,2.28988,1.2445,0.0345705,-0.821916,-0.0433137,-0.566906,0.184403,0.102744,0.11964,-0.00232054,0.0216612,0.0767071,-0.0194843,0.103883,0.0679678
1403715280862142976,1.12173,2.295,1.25055,0.0279109,-0.821923,-0.03249,-0.567985,0.18577,0.100631,0.11954,-0.00231912,0.0216629,0.0767049,-0.0174116,0.103095,0.0689274
1403715280912143104,1.13102,2.30022,1.25613,0.0214284,-0.822048,-0.0227077,-0.568561,0.185885,0.106097,0.103551,-0.00231767,0.0216647,0.0767027,-0.0153854,0.10234,0.0700607
1403715280962142976,1.14032,2.30567,1.26156,0.0158358,-0.821931,-0.0144071,-0.569185,0.18214,0.10827,0.102675,-0.00231618,0.0216664,0.0767005,-0.0134538,0.101609,0.0713815
1403715281012142848,1.14927,2.31115,1.26662,0.0112837,-0.821858,-0.00680863,-0.569541,0.176868,0.113542,0.104087,-0.00231467,0.0216682,0.0766983,-0.0116673,0.100902,0.0728529
1403715281062142976,1.15807,2.31683,1.27147,0.0064014,-0.822082,-0.000831235,-0.569333,0.177857,0.1132,0.0995822,-0.00231314,0.02167,0.0766961,-0.0100736,0.100232,0.0744403
1403715281112143104,1.16708,2.32263,1.27613,0.00266142,-0.821971,0.00449428,-0.569505,0.182525,0.118645,0.0924151,-0.00231158,0.0216718,0.076694,-0.00870074,0.0996219,0.0761525
1403715281162142976,1.17625,2.32867,1.28059,0.00069839,0.821621,-0.00865623,0.569968,0.187589,0.120056,0.0881152,-0.00230998,0.0216736,0.0766918,-0.00754923,0.0990814,0.0779778
1403715281212142848,1.18568,2.33469,1.2848,0.00379059,0.821572,-0.0126009,0.569953,0.189589,0.119687,0.0818084,-0.00230835,0.0216754,0.0766896,-0.00662646,0.0986276,0.0798529
1403715281262142976,1.1952,2.34048,1.28863,0.00656338,0.821724,-0.0173102,0.569585,0.189716,0.112895,0.0686836,-0.00230666,0.0216772,0.0766874,-0.00593125,0.0982445,0.081686
1403715281312143104,1.20447,2.34592,1.29186,0.0100952,0.822226,-0.0224471,0.568629,0.184751,0.105241,0.0540721,-0.0023049,0.0216789,0.0766851,-0.00543689,0.0978911,0.0833657
1403715281362142976,1.21357,2.35108,1.29429,0.0139931,0.822716,-0.0282162,0.56758,0.18233,0.101938,0.0463051,-0.00230306,0.0216806,0.0766828,-0.00509865,0.0975202,0.0848288
1403715281412143104,1.22286,2.3561,1.29618,0.0185427,0.823186,-0.0344003,0.566425,0.189732,0.0987804,0.0305739,-0.00230115,0.0216823,0.0766805,-0.00485673,0.0971138,0.0860785
1403715281462142976,1.23235,2.36074,1.29769,0.0242298,0.823023,-0.0414288,0.565976,0.188803,0.0893736,0.0299695,-0.00229917,0.0216839,0.0766782,-0.00466465,0.096652,0.0871733
1403715281512142848,1.24193,2.36511,1.29893,0.0305018,0.82277,-0.0495078,0.565391,0.191887,0.0834277,0.0160001,-0.00229711,0.0216855,0.0766759,-0.00449667,0.0961319,0.0881594
1403715281562142976,1.25158,2.3691,1.2995,0.0378719,0.822505,-0.0583934,0.564483,0.193456,0.0787906,0.006582,-0.00229499,0.021687,0.0766737,-0.00429219,0.0955698,0.0890791
1403715281612143104,1.26132,2.37289,1.29941,0.045529,0.821802,-0.0684544,0.563811,0.194078,0.0738589,-0.0157008,-0.00229282,0.0216885,0.0766714,-0.00403435,0.0949898,0.0899799
1403715281662142976,1.27118,2.37659,1.29862,0.0533148,0.82088,-0.0797471,0.562986,0.200409,0.0738233,-0.0208652,-0.00229061,0.0216899,0.0766691,-0.0037433,0.0944025,0.09089
1403715281712142848,1.28118,2.38021,1.29741,0.0619977,0.819903,-0.0913617,0.561754,0.203411,0.0693826,-0.0244447,-0.00228836,0.0216912,0.0766668,-0.00344131,0.0937903,0.09187
1403715281762142976,1.29142,2.3837,1.29605,0.0704725,0.818809,-0.10374,0.5602,0.206686,0.0708113,-0.0267218,-0.00228607,0.0216924,0.0766645,-0.00316124,0.0931264,0.0929551
1403715281812143104,1.30184,2.38726,1.29423,0.0791421,0.817565,-0.116347,0.55838,0.209954,0.0745092,-0.0460147,-0.00228374,0.0216936,0.0766622,-0.002891,0.0924122,0.0941734
1403715281862142976,1.31248,2.39095,1.29196,0.0879893,0.815545,-0.129156,0.557192,0.213533,0.0744655,-0.0506581,-0.00228137,0.0216947,0.0766598,-0.00259778,0.0916545,0.0955078
1403715281912143104,1.32337,2.39461,1.28913,0.0972371,0.813731,-0.141568,0.555289,0.222188,0.0730863,-0.0695046,-0.00227897,0.0216957,0.0766573,-0.00225114,0.090848,0.0969303
1403715281962142976,1.33459,2.39833,1.28573,0.105676,0.811573,-0.154136,0.553555,0.228003,0.074606,-0.0677391,-0.00227656,0.0216966,0.0766548,-0.00183121,0.0900159,0.0983665
1403715282012142848,1.34611,2.40211,1.28192,0.113772,0.809285,-0.166657,0.55167,0.235296,0.074345,-0.0826074,-0.00227413,0.0216975,0.0766522,-0.00133932,0.0891795,0.0996998
1403715282062142976,1.35809,2.40576,1.27744,0.121711,0.806799,-0.178777,0.549819,0.24202,0.0728983,-0.0943611,-0.00227172,0.0216982,0.0766495,-0.000801498,0.0883311,0.100846
1403715282112143104,1.3704,2.4094,1.27266,0.130828,0.804253,-0.189438,0.547882,0.247554,0.0701937,-0.104211,-0.00226933,0.0216988,0.0766468,-0.000285661,0.0874504,0.101736
1403715282162142976,1.38294,2.41302,1.26752,0.138254,0.801654,-0.200799,0.545817,0.254414,0.0732125,-0.105469,-0.00226697,0.0216992,0.076644,0.000143522,0.086566,0.102328
1403715282212142848,1.3958,2.41669,1.26238,0.146582,0.798722,-0.21114,0.544038,0.257066,0.0713346,-0.108117,-0.00226464,0.0216996,0.0766411,0.000445697,0.0857153,0.102652
1403715282262142976,1.409,2.42032,1.25694,0.154381,0.796034,-0.222015,0.541485,0.270923,0.0734855,-0.108104,-0.00226232,0.0216999,0.0766382,0.000612015,0.0848992,0.102776
1403715282312143104,1.42276,2.42389,1.25145,0.161963,0.793207,-0.232681,0.538934,0.2827,0.0697519,-0.113615,-0.00226001,0.0217001,0.0766352,0.000668315,0.0840954,0.102759
1403715282362142976,1.43682,2.42746,1.24585,0.169799,0.790148,-0.243186,0.536372,0.282127,0.065298,-0.113923,-0.0022577,0.0217002,0.0766322,0.000670476,0.0832719,0.102691
1403715282412143104,1.45125,2.43078,1.24014,0.17869,0.787716,-0.25261,0.532694,0.294334,0.0677792,-0.115891,-0.00225542,0.0217002,0.0766291,0.000666278,0.0824225,0.102635
1403715282462142976,1.46625,2.43428,1.23411,0.185638,0.784362,-0.263501,0.529982,0.309732,0.0708875,-0.120439,-0.00225318,0.0217001,0.0766259,0.000690889,0.0815751,0.102606
1403715282512142848,1.48216,2.43753,1.22798,0.193481,0.780638,-0.273413,0.52765,0.320318,0.0637888,-0.131091,-0.00225101,0.0216998,0.0766226,0.000736342,0.0807473,0.102587
1403715282562142976,1.49861,2.44079,1.22154,0.200905,0.776898,-0.283441,0.525098,0.333127,0.0666945,-0.125121,-0.00224891,0.0216994,0.0766191,0.000749664,0.079951,0.102534
1403715282612143104,1.51563,2.44421,1.21527,0.208569,0.772384,-0.292644,0.52372,0.347354,0.070885,-0.125945,-0.00224686,0.0216989,0.0766156,0.000679246,0.0791457,0.102435
1403715282662142976,1.53313,2.44771,1.20879,0.215289,0.767593,-0.302195,0.522619,0.351771,0.0693974,-0.129289,-0.00224487,0.0216982,0.0766119,0.000506743,0.0782663,0.102318
1403715282712142848,1.55094,2.45141,1.20196,0.221574,0.762563,-0.31215,0.521503,0.357085,0.0782437,-0.148251,-0.00224293,0.0216974,0.0766082,0.000230731,0.0772708,0.1022
1403715282762142976,1.56902,2.45536,1.19468,0.226744,0.757482,-0.322227,0.520556,0.364514,0.078761,-0.152889,-0.00224104,0.0216965,0.0766044,-0.000142921,0.0760845,0.102118
1403715282812143104,1.58731,2.45902,1.18689,0.231733,0.752881,-0.332443,0.518605,0.36856,0.0655427,-0.151801,-0.00223921,0.0216956,0.0766004,-0.000600545,0.07466,0.102142
1403715282862142976,1.6058,2.46256,1.17915,0.238349,0.748079,-0.341461,0.516694,0.37017,0.068667,-0.15834,-0.00223744,0.0216945,0.0765964,-0.00108482,0.0729615,0.102349
1403715282912143104,1.62434,2.46624,1.17143,0.245477,0.742969,-0.350053,0.514977,0.376405,0.0734734,-0.155594,-0.00223573,0.0216934,0.0765923,-0.00155978,0.0709225,0.102791
1403715282962142976,1.64316,2.4699,1.16346,0.251715,0.738081,-0.359293,0.512626,0.382704,0.0730233,-0.150259,-0.00223409,0.0216922,0.0765881,-0.00199485,0.0684994,0.103466
1403715283012142848,1.66214,2.47365,1.15576,0.257896,0.7327,-0.368536,0.510708,0.378423,0.0741563,-0.151758,-0.00223253,0.0216909,0.0765838,-0.00235045,0.0657099,0.104336
1403715283062142976,1.68121,2.47745,1.14808,0.263609,0.726965,-0.378062,0.509021,0.383665,0.0778548,-0.154744,-0.00223109,0.0216895,0.0765792,-0.00259827,0.0626331,0.105314
1403715283112143104,1.70019,2.48145,1.14045,0.268653,0.721343,-0.38771,0.50712,0.375905,0.0815394,-0.145683,-0.00222977,0.0216881,0.0765745,-0.00272627,0.059421,0.106272
1403715283162142976,1.71876,2.48547,1.13312,0.273179,0.715289,-0.397389,0.505783,0.366805,0.0816922,-0.144435,-0.00222859,0.0216866,0.0765696,-0.00272211,0.0562878,0.107076
1403715283212142848,1.73661,2.48967,1.12603,0.278053,0.709162,-0.406777,0.50429,0.349273,0.0844916,-0.137102,-0.00222753,0.021685,0.0765645,-0.00257361,0.0534143,0.107625
1403715283262142976,1.75378,2.49389,1.11927,0.283454,0.703499,-0.415391,0.502189,0.338998,0.0852138,-0.132697,-0.00222659,0.0216834,0.0765593,-0.00226597,0.0509239,0.107849
1403715283312143104,1.77032,2.49811,1.11253,0.288043,0.697834,-0.4243,0.500029,0.319938,0.0815394,-0.127321,-0.00222575,0.0216817,0.0765539,-0.0017865,0.0488864,0.107709
1403715283362142976,1.78579,2.5023,1.1064,0.293943,0.692255,-0.431909,0.49783,0.30135,0.0850324,-0.125009,-0.00222502,0.02168,0.0765485,-0.0011218,0.0473258,0.107218
1403715283412143104,1.80014,2.5065,1.10005,0.298476,0.68805,-0.440085,0.493786,0.27791,0.0814731,-0.121291,-0.0022244,0.0216782,0.076543,-0.000264721,0.046234,0.106443
1403715283462142976,1.81349,2.51065,1.09371,0.302582,0.684305,-0.448105,0.489258,0.257764,0.0802528,-0.123636,-0.00222389,0.0216764,0.0765375,0.000769899,0.0455597,0.105493
1403715283512142848,1.82595,2.51471,1.08782,0.307757,0.681288,-0.455122,0.483732,0.24305,0.0789375,-0.114458,-0.0022235,0.0216746,0.0765319,0.00193649,0.0451996,0.104493
1403715283562142976,1.83762,2.51872,1.08237,0.31303,0.678519,-0.461661,0.47801,0.227405,0.0800341,-0.104164,-0.00222322,0.0216727,0.0765264,0.00316283,0.0450078,0.103577
1403715283612143104,1.84892,2.52267,1.07718,0.317417,0.676218,-0.467866,0.47231,0.226887,0.0732967,-0.101065,-0.00222303,0.0216707,0.0765208,0.00438555,0.0448223,0.102846
1403715283662142976,1.86034,2.52628,1.07218,0.3211,0.674363,-0.472703,0.467634,0.22867,0.0676503,-0.0989316,-0.00222295,0.0216687,0.0765153,0.00554147,0.0444618,0.102359
1403715283712142848,1.8719,2.52942,1.06726,0.324459,0.672383,-0.476465,0.464337,0.231759,0.0639106,-0.10272,-0.00222297,0.0216666,0.0765098,0.00657088,0.043806,0.102134
1403715283762142976,1.88373,2.5323,1.06235,0.326781,0.670445,-0.479598,0.462281,0.242151,0.0544344,-0.0946335,-0.00222312,0.0216644,0.0765041,0.00742529,0.0428136,0.102154
1403715283812143104,1.89588,2.53491,1.05773,0.328727,0.667877,-0.48208,0.462036,0.243077,0.0507227,-0.0941253,-0.00222338,0.0216622,0.0764985,0.00807781,0.0415209,0.102398
1403715283862142976,1.90816,2.5372,1.05298,0.331342,0.666036,-0.483298,0.461553,0.24779,0.0455677,-0.102154,-0.00222377,0.02166,0.0764927,0.00851918,0.0400257,0.102827
1403715283912143104,1.92044,2.5392,1.04818,0.332532,0.663951,-0.484507,0.462433,0.246505,0.0375995,-0.0961554,-0.00222426,0.0216577,0.0764868,0.00875981,0.0384372,0.103433
1403715283962142976,1.93265,2.54093,1.04315,0.333626,0.662605,-0.485363,0.462679,0.243864,0.0314489,-0.109844,-0.00222483,0.0216555,0.0764809,0.00884744,0.0368637,0.104187
1403715284012142848,1.94502,2.54246,1.03722,0.332773,0.662872,-0.48684,0.461357,0.248549,0.0242385,-0.118968,-0.0022255,0.0216533,0.0764749,0.00883362,0.0353842,0.105085
1403715284062142976,1.9575,2.54365,1.03126,0.331705,0.663741,-0.487847,0.45981,0.250359,0.0226958,-0.123622,-0.00222626,0.0216511,0.0764689,0.00872102,0.0340768,0.106116
1403715284112143104,1.96991,2.54456,1.02541,0.329653,0.664459,-0.489168,0.458843,0.243573,0.0163582,-0.116158,-0.00222708,0.0216488,0.0764628,0.00851324,0.0329784,0.107286
1403715284162142976,1.98202,2.5453,1.01971,0.327094,0.665053,-0.490284,0.458624,0.240906,0.0093423,-0.115901,-0.00222796,0.0216466,0.0764567,0.00823166,0.0320759,0.108602
1403715284212142848,1.99383,2.54545,1.01411,0.323127,0.664873,-0.492084,0.459767,0.232358,-0.0067204,-0.101637,-0.00222888,0.0216444,0.0764506,0.00791185,0.0313505,0.110024
1403715284262142976,2.0051,2.54486,1.00897,0.319343,0.664581,-0.493544,0.461265,0.221137,-0.0202608,-0.0946781,-0.00222982,0.0216422,0.0764445,0.00756886,0.0307642,0.111473
1403715284312143104,2.01592,2.54335,1.00415,0.315236,0.664075,-0.494971,0.463286,0.210713,-0.0408967,-0.0941167,-0.00223079,0.0216399,0.0764384,0.00721275,0.030266,0.112873
1403715284362142976,2.02598,2.54082,0.999868,0.312659,0.663613,-0.495287,0.465353,0.191491,-0.0610453,-0.0790172,-0.00223179,0.0216376,0.0764323,0.00684621,0.0298489,0.114159
1403715284412143104,2.03511,2.53717,0.996294,0.313953,0.664641,-0.492911,0.465536,0.176204,-0.0802793,-0.0718502,-0.00223281,0.0216354,0.0764262,0.00647969,0.0294851,0.115321
1403715284462142976,2.04354,2.53253,0.992908,0.315861,0.666149,-0.489935,0.465232,0.163504,-0.103452,-0.0626599,-0.00223384,0.0216332,0.0764201,0.00613655,0.0291131,0.11638
1403715284512142848,2.0514,2.52695,0.989856,0.319012,0.668221,-0.48593,0.464311,0.154698,-0.121931,-0.0575779,-0.00223488,0.021631,0.076414,0.00582933,0.0287076,0.117346
1403715284562142976,2.0591,2.52044,0.986975,0.3217,0.669662,-0.482103,0.46437,0.153295,-0.135925,-0.0591008,-0.00223594,0.0216288,0.0764079,0.00556379,0.0282512,0.118227
1403715284612143104,2.06663,2.51353,0.98423,0.324308,0.670922,-0.478213,0.464758,0.146831,-0.140061,-0.0544758,-0.00223702,0.0216266,0.0764018,0.0053286,0.027767,0.119034
1403715284662142976,2.07405,2.50642,0.981302,0.326435,0.672548,-0.474749,0.464471,0.148368,-0.144416,-0.0557487,-0.00223811,0.0216245,0.0763957,0.00511908,0.0272705,0.119801
1403715284712142848,2.08151,2.49901,0.978571,0.327584,0.673575,-0.472128,0.464844,0.150507,-0.149215,-0.0525643,-0.00223923,0.0216224,0.0763896,0.0049173,0.0268271,0.120546
1403715284762142976,2.08882,2.49153,0.976021,0.329229,0.674088,-0.470116,0.464978,0.144299,-0.150131,-0.0496183,-0.00224036,0.0216203,0.0763834,0.00469575,0.0265335,0.121269
1403715284812143104,2.09581,2.48411,0.973492,0.331559,0.673398,-0.469522,0.464923,0.134242,-0.146136,-0.0488297,-0.0022415,0.0216182,0.0763773,0.00442176,0.0264394,0.121971
1403715284862142976,2.10251,2.47692,0.971373,0.334498,0.670968,-0.470344,0.465499,0.132834,-0.144498,-0.0429567,-0.00224261,0.0216161,0.0763711,0.00407419,0.026553,0.122663
1403715284912143104,2.10905,2.46994,0.969425,0.336612,0.666729,-0.47361,0.466753,0.127787,-0.138612,-0.0316533,-0.0022437,0.021614,0.0763651,0.00364413,0.0268432,0.123348
1403715284962142976,2.11516,2.46322,0.967938,0.340595,0.66079,-0.477825,0.468012,0.118291,-0.126405,-0.0274872,-0.00224476,0.021612,0.076359,0.00311921,0.0272752,0.124017
1403715285012142848,2.12092,2.45706,0.966668,0.344312,0.652685,-0.483937,0.470379,0.112072,-0.122035,-0.019284,-0.00224576,0.0216099,0.0763531,0.00249184,0.0278045,0.124652
1403715285062142976,2.12633,2.45132,0.965984,0.348912,0.644731,-0.490525,0.471135,0.0984568,-0.110012,-0.00564531,-0.00224671,0.0216079,0.0763472,0.00176994,0.0283499,0.125239
1403715285112143104,2.13098,2.44616,0.965915,0.355102,0.637684,-0.497387,0.468902,0.0890412,-0.0899029,0.00480278,-0.00224761,0.0216059,0.0763415,0.000974675,0.0288473,0.125785
1403715285162142976,2.135,2.44247,0.966476,0.359944,0.631691,-0.505304,0.464839,0.0748594,-0.0573856,0.0111812,-0.00224849,0.0216039,0.0763357,0.000105933,0.0292982,0.126293
1403715285212142848,2.13843,2.43997,0.966961,0.362961,0.626104,-0.514593,0.459834,0.0626774,-0.0464903,0.0166435,-0.00224935,0.021602,0.0763301,-0.000834132,0.0297608,0.126745
1403715285262142976,2.14162,2.43819,0.968517,0.364479,0.621343,-0.523408,0.455118,0.0609416,-0.0188053,0.0377566,-0.00225018,0.0216,0.0763245,-0.00182876,0.0302777,0.12715
1403715285312143104,2.14446,2.43755,0.972014,0.363588,0.617574,-0.532357,0.450558,0.0510161,-0.00791958,0.108691,-0.00225098,0.0215981,0.076319,-0.00283802,0.0308812,0.127542
1403715285362142976,2.14683,2.43719,0.978759,0.362191,0.614753,-0.54044,0.445893,0.0419392,-0.00684497,0.172947,-0.00225176,0.0215962,0.0763135,-0.00381134,0.0316475,0.127931
1403715285412143104,2.14878,2.43665,0.989369,0.360509,0.613349,-0.547078,0.441069,0.0321978,-0.0136402,0.256857,-0.00225249,0.0215943,0.0763082,-0.00467285,0.0326354,0.128291
1403715285462142976,2.15007,2.43585,1.00395,0.359643,0.612259,-0.551878,0.437294,0.016578,-0.0132923,0.318423,-0.00225318,0.0215925,0.0763029,-0.00533453,0.0338572,0.128583
1403715285512142848,2.15044,2.43491,1.02121,0.358615,0.611082,-0.555905,0.434677,-0.00207949,-0.0268805,0.369203,-0.00225384,0.0215906,0.0762977,-0.00574931,0.0353347,0.12874
1403715285562142976,2.14997,2.43317,1.04081,0.357653,0.609211,-0.559304,0.433734,-0.0156969,-0.0409016,0.402953,-0.00225449,0.0215886,0.0762926,-0.00592897,0.0370836,0.128709
1403715285612143104,2.14872,2.43088,1.06108,0.357028,0.607376,-0.561907,0.433459,-0.0352327,-0.052676,0.406451,-0.00225514,0.0215866,0.0762876,-0.0059428,0.0391286,0.128469
1403715285662142976,2.14637,2.42797,1.08119,0.357083,0.606483,-0.563546,0.432535,-0.0586706,-0.0667672,0.396464,-0.00225578,0.0215847,0.0762827,-0.00587136,0.0414522,0.128024
1403715285712142848,2.14284,2.4241,1.10075,0.356685,0.605357,-0.565302,0.432149,-0.0845083,-0.0874867,0.392311,-0.00225638,0.0215826,0.076278,-0.00578616,0.0440103,0.127397
1403715285762142976,2.13804,2.41953,1.12033,0.358868,0.604537,-0.565134,0.431709,-0.107103,-0.101299,0.392355,-0.00225695,0.0215806,0.0762734,-0.00573958,0.0467291,0.126624
1403715285812143104,2.13204,2.41425,1.13929,0.360609,0.603996,-0.565028,0.431154,-0.133183,-0.1116,0.373494,-0.00225748,0.0215786,0.0762689,-0.00577639,0.049574,0.125721
1403715285862142976,2.12504,2.40835,1.15722,0.363755,0.605133,-0.563676,0.42868,-0.146533,-0.127014,0.352608,-0.00225794,0.0215765,0.0762645,-0.00588779,0.0525042,0.124696
1403715285912143104,2.11726,2.40166,1.17492,0.367709,0.606997,-0.561409,0.425634,-0.165486,-0.140991,0.346282,-0.00225834,0.0215745,0.0762603,-0.0060499,0.0554335,0.123586
